symbol,angel_token,exchange,instrument_type,expiry
744NBRD28-N0,25441,NSE,,
744NBRD29-N0,761425,NSE,,
744PFCL30-N0,29969,NSE,,
744PFCL34-NB,23920,NSE,,
744RJ33-SG,17122,NSE,,
744RJ33A-SG,18322,NSE,,
744RJ33B-SG,759909,NSE,,
744RJ34-SG,22867,NSE,,
744RJ34A-SG,23346,NSE,,
744RJ36-SG,18408,NSE,,
744RL28-N0,30196,NSE,,
744SIDBI28-N0,25890,NSE,,
744TN33-SG,15310,NSE,,
744TN33A-SG,17119,NSE,,
744TN33B-SG,17835,NSE,,
744TN34-SG,22747,NSE,,
744TN34A-SG,23193,NSE,,
744TN34B-SG,23998,NSE,,
744TN44-SG,23213,NSE,,
744TN55-SG,758582,NSE,,
744TN55A-SG,759337,NSE,,
744TN55B-SG,760027,NSE,,
744TS30-SG,23189,NSE,,
744TS36-SG,23427,NSE,,
744TS39-SG,17224,NSE,,
744TS39A-SG,18410,NSE,,
744TS40-SG,23996,NSE,,
744TS41-SG,23756,NSE,,
744TS45-SG,18538,NSE,,
744TS46-SG,22706,NSE,,
744TS47-SG,759034,NSE,,
744TS48-SG,759035,NSE,,
744TS49-SG,759036,NSE,,
744TS51-SG,23497,NSE,,
744TS51A-SG,759039,NSE,,
744TS53-SG,23498,NSE,,
744TS56-SG,759338,NSE,,
744TS56A-SG,759746,NSE,,
744TS58-SG,759318,NSE,,
744WB41-SG,22871,NSE,,
744WB42-SG,19000,NSE,,
744WB44-SG,22874,NSE,,
745ABL34-N0,25143,NSE,,
745AP33-SG,17643,NSE,,
745AP33A-SG,23754,NSE,,
745AP34-SG,18332,NSE,,
745AP37-SG,9345,NSE,,
745AP38-SG,22700,NSE,,
745AP40-SG,10962,NSE,,
745AP40A-SG,17668,NSE,,
745AP40B-SG,23755,NSE,,
745AP42-SG,10963,NSE,,
745AS31-SG,22695,NSE,,
745AS33-SG,17117,NSE,,
745AS33A-SG,17642,NSE,,
745BR31-SG,18320,NSE,,
745BR32-SG,10956,NSE,,
745BR34-SG,758847,NSE,,
745BR45-SG,759032,NSE,,
745BR50-SG,759038,NSE,,
745BTL28-N0,759273,NSE,,
745CG33-SG,22864,NSE,,
745DL36-SG,761385,NSE,,
745EXIM28-N0,22661,NSE,,
745GJ30-SG,20277,NSE,,
745GJ31-SG,18938,NSE,,
745GJ34-SG,761555,NSE,,
745HP33-SG,17118,NSE,,
745HP40-SG,759859,NSE,,
745HP44-SG,23424,NSE,,
745HR32-SG,10955,NSE,,
745HR33-SG,18694,NSE,,
745HR35-SG,18333,NSE,,
745HR35A-SG,18680,NSE,,
745HR35B-SG,23202,NSE,,
745HR42-SG,759192,NSE,,
745ISL28-N0,760005,NSE,,
745JK53-SG,18105,NSE,,
745JK54-SG,22760,NSE,,
745KA35-SG,23201,NSE,,
745KA37-SG,23205,NSE,,
745KA40-SG,22757,NSE,,
745KL39-SG,18999,NSE,,
745KL40-SG,17653,NSE,,
745KL50-SG,760025,NSE,,
745MH37-SG,23206,NSE,,
745MH38-SG,23208,NSE,,
745MH38A-SG,23536,NSE,,
745MH39-SG,23354,NSE,,
745MH39A-SG,23537,NSE,,
745MH41-SG,23495,NSE,,
745ML34-SG,24006,NSE,,
745MP36-SG,761323,NSE,,
745MP41-SG,759742,NSE,,
745MP44-SG,18912,NSE,,
745MP44A-SG,22758,NSE,,
745MP44B-SG,759744,NSE,,
745MP45-SG,22759,NSE,,
745NBFID36-N0,760989,NSE,,
745NL34-SG,24000,NSE,,
745PFCL28-N0,30144,NSE,,
745PN34-SG,16981,NSE,,
745PN34A-SG,18405,NSE,,
745RECL35-N0,24502,NSE,,
745RJ30-SG,22036,NSE,,
745RJ33-SG,15309,NSE,,
745RJ40-SG,24009,NSE,,
745RJ44-SG,18911,NSE,,
745RL34-NN,23532,NSE,,
745SDIP36-N0,760797,NSE,,
745SFL29-N0,761430,NSE,,
745SICCL30-N0,758950,NSE,,
745SK32-SG,10966,NSE,,
745TIL35-N0,757842,NSE,,
745TN43-SG,17112,NSE,,
745TN55-SG,760388,NSE,,
745TOPL28-N0,760645,NSE,,
745TS30-SG,10902,NSE,,
745TS30A-SG,17637,NSE,,
745TS40-SG,17667,NSE,,
745TS47-SG,18098,NSE,,
745TS48-SG,760024,NSE,,
745TS53-SG,760026,NSE,,
745TS57-SG,759597,NSE,,
745UK30-SG,22165,NSE,,
745UP33-SG,15314,NSE,,
745WB42-SG,23211,NSE,,
745WB44-SG,23214,NSE,,
745WB44A-SG,758581,NSE,,
746AP27-SG,9530,NSE,,
746AP34-SG,17124,NSE,,
746AP38-SG,18216,NSE,,
746AP38A-SG,23682,NSE,,
746AP41-SG,18539,NSE,,
746AP41A-SG,22622,NSE,,
746AP41B-SG,23431,NSE,,
746AP42-SG,23433,NSE,,
746AP43-SG,17111,NSE,,
746AP43A-SG,23434,NSE,,
746AP44-SG,23425,NSE,,
746AS31-SG,23341,NSE,,
746BR45-SG,760023,NSE,,
746CG31-SG,22696,NSE,,
746CG32-SG,23190,NSE,,
746CG33-SG,22698,NSE,,
746GA33-SG,18696,NSE,,
746GA38-SG,18522,NSE,,
746GS2073-GS,19808,NSE,,
746HP36-SG,23995,NSE,,
746IRFC29-NS,23157,NSE,,
746JK45-SG,759745,NSE,,
746JK49-SG,22707,NSE,,
746KA36-SG,760269,NSE,,
746KA38-SG,23209,NSE,,
746KL48-SG,15324,NSE,,
746MH33-SG,18531,NSE,,
746MH35-SG,22751,NSE,,
746MH41-SG,23330,NSE,,
746ML34-SG,23426,NSE,,
746MP32-SG,10957,NSE,,
746MP38-SG,18527,NSE,,
746MP38A-SG,18994,NSE,,
746MP39-SG,18536,NSE,,
746MP43-SG,759743,NSE,,
746MZ39-SG,18221,NSE,,
746PN33-SG,22865,NSE,,
746RJ33-SG,18939,NSE,,
746RJ34-SG,23194,NSE,,
746RJ38-SG,759322,NSE,,
746RJ42-SG,23212,NSE,,
746RJ51-SG,759334,NSE,,
746SK33-SG,18701,NSE,,
746TN35-SG,761478,NSE,,
746TN55-SG,759596,NSE,,
746TS30-SG,18690,NSE,,
746TS42-SG,18537,NSE,,
746TS42A-SG,760021,NSE,,
746TS45-SG,22625,NSE,,
746TS48-SG,10964,NSE,,
746TS48A-SG,15333,NSE,,
746TS49-SG,10965,NSE,,
746TS53-SG,759196,NSE,,
746UK34-SG,22875,NSE,,
746UP32-SG,23191,NSE,,
746UP34-SG,22876,NSE,,
746UP37-SG,760383,NSE,,
746UP39-SG,23542,NSE,,
746WB39-SG,18998,NSE,,
746WB40-SG,8499,NSE,,
746WB46-SG,15323,NSE,,
747ABCL29-N0,757146,NSE,,
747AP32-SG,17852,NSE,,
747AP37-SG,15267,NSE,,
747AP37A-SG,23677,NSE,,
747AS28-SG,18203,NSE,,
747AS33-SG,18401,NSE,,
747AS34-SG,23197,NSE,,
747AS45-SG,759194,NSE,,
747BR39-SG,22755,NSE,,
747CG30-SG,18689,NSE,,
747CG30A-SG,22743,NSE,,
747CG31-SG,22744,NSE,,
747CG32-SG,23343,NSE,,
747CG33-SG,23192,NSE,,
747CG33A-SG,23345,NSE,,
747CG34-SG,23195,NSE,,
747CG34A-SG,23347,NSE,,
747GA33-SG,18403,NSE,,
747GA34-SG,23198,NSE,,
747GA38-SG,16982,NSE,,
747GJ28-SG,21152,NSE,,
747GJ36-SG,760630,NSE,,
747HP33-SG,23673,NSE,,
747HR33-SG,18529,NSE,,
747HR33A-SG,18946,NSE,,
747HR35-SG,17222,NSE,,
747HR36-SG,22699,NSE,,
747HR40-SG,758850,NSE,,
747IIFCL27-N0,27035,NSE,,
747JK40-SG,759190,NSE,,
747JK44-SG,23215,NSE,,
747KA36-SG,760058,NSE,,
747KL37-SG,18215,NSE,,
747KL39-SG,18097,NSE,,
747KL42-SG,17104,NSE,,
747KL50-SG,23643,NSE,,
747MH34-SG,18528,NSE,,
747MH36-SG,22752,NSE,,
747OR36-SG,760511,NSE,,
747PN32-SG,23753,NSE,,
747PN34-SG,17127,NSE,,
747PN37-SG,24008,NSE,,
747PN43-SG,15319,NSE,,
747PY37-SG,22753,NSE,,
747RJ33-SG,23325,NSE,,
747RL34-NL,22813,NSE,,
747SIDBI29-N0,25132,NSE,,
747TN36-SG,760512,NSE,,
747TS31-SG,10904,NSE,,
747TS32-SG,17834,NSE,,
747TS36-SG,23676,NSE,,
747TS41-SG,17103,NSE,,
747UK33-SG,18402,NSE,,
747UK34-SG,23196,NSE,,
747WB43-SG,15320,NSE,,
747WB44-SG,759193,NSE,,
747WB46-SG,759195,NSE,,
748AP33-SG,758928,NSE,,
748AP34-SG,758929,NSE,,
748AP35-SG,760619,NSE,,
748AP38-SG,8363,NSE,,
748AP38A-SG,18518,NSE,,
748AP44-SG,22704,NSE,,
748AP44A-SG,23589,NSE,,
748AS35-SG,760884,NSE,,
748BR39-SG,758580,NSE,,
748CG32-SG,22745,NSE,,
748GA36-SG,758849,NSE,,
748HP33-SG,10958,NSE,,
748HR34-SG,23547,NSE,,
748HR35-SG,18954,NSE,,
748IRFC34A-NQ,22735,NSE,,
748JK54-SG,22626,NSE,,
748KA33-SG,22746,NSE,,
748KA35-SG,760621,NSE,,
748KA37-SG,761013,NSE,,
748KA37A-SG,759700,NSE,,
748KL45-SG,759595,NSE,,
748MH35-SG,22613,NSE,,
748MH37-SG,760059,NSE,,
748MH42-SG,23331,NSE,,
748MH45-SG,760295,NSE,,
748ML34-SG,23675,NSE,,
748MP29-SG,18923,NSE,,
748MP40-SG,22620,NSE,,
748MP41-SG,22623,NSE,,
748MP42-SG,758883,NSE,,
748MP45-SG,759330,NSE,,
748MZ36-SG,759186,NSE,,
748NABF28-N0,30265,NSE,,
748NIIF33-N0,760813,NSE,,
748NL34-SG,23199,NSE,,
748PN31-SG,760662,NSE,,
748PN34-SG,18521,NSE,,
748PN35-SG,24007,NSE,,
748PN37-SG,23428,NSE,,
748PN42-SG,9099,NSE,,
748PY36-SG,759187,NSE,,
748RJ34-SG,22748,NSE,,
748RJ37-SG,23207,NSE,,
748SIDBI29-N0,28795,NSE,,
748TS42-SG,23588,NSE,,
748TS50-SG,23335,NSE,,
748UK33-SG,18532,NSE,,
748UP34-SG,22749,NSE,,
748UP36-SG,23203,NSE,,
748UP40-SG,23543,NSE,,
748UP42-SG,23544,NSE,,
748UP44-SG,23545,NSE,,
748WB37-SG,7911,NSE,,
748WB43-SG,22703,NSE,,
748WB44-SG,22705,NSE,,
748WB44A-SG,760022,NSE,,
749AP36-SG,22615,NSE,,
749AP39-SG,22618,NSE,,
749AP40-SG,23587,NSE,,
749AP44-SG,23641,NSE,,
749BR31-SG,18204,NSE,,
749BR31A-SG,18691,NSE,,
749BR39-SG,22702,NSE,,
749CG30-SG,18932,NSE,,
749CG35-SG,23349,NSE,,
749GA33-SG,18209,NSE,,
749GA33A-SG,18945,NSE,,
749GJ26-SG,11273,NSE,,
749GJ28-SG,14812,NSE,,
749HP34-SG,10959,NSE,,
749HR33-SG,18081,NSE,,
749HR35-SG,23348,NSE,,
749HR36-SG,22616,NSE,,
749IGT28-NG,3442,NSE,,
749JH36-SG,761413,NSE,,
749KA35-SG,760845,NSE,,
749KL36-SG,23351,NSE,,
749KL39-SG,23586,NSE,,
749KL40-SG,759324,NSE,,
749KL45-SG,19178,NSE,,
749KL56-SG,758586,NSE,,
749MH30-SG,15015,NSE,,
749MH36-SG,22617,NSE,,
749ML27-SG,13239,NSE,,
749MN35-SG,15315,NSE,,
749NL34-SG,22750,NSE,,
749OR36-SG,760774,NSE,,
749PFC34-N9,22795,NSE,,
749PN32-SG,23422,NSE,,
749PN35-SG,18993,NSE,,
749PN35A-SG,760094,NSE,,
749PN37-SG,18088,NSE,,
749PN40-SG,759231,NSE,,
749RCFL28-N0,757761,NSE,,
749RJ34-SG,17652,NSE,,
749RJ35-SG,758718,NSE,,
749RJ36-SG,761459,NSE,,
749RJ40-SG,23327,NSE,,
749RJ44-SG,23642,NSE,,
749SIDBI29-N0,29949,NSE,,
749TN34-SG,23584,NSE,,
749TN44-SG,23640,NSE,,
749TS35-SG,22614,NSE,,
749TS39-SG,760071,NSE,,
749TS44-SG,19177,NSE,,
749UP34-SG,18210,NSE,,
749UP34A-SG,22610,NSE,,
749UP36-SG,23350,NSE,,
74AP31-SG,15477,NSE,,
74AP32-SG,16923,NSE,,
74AP41-SG,23817,NSE,,
74AP43-SG,18413,NSE,,
74AS33-SG,15508,NSE,,
74BR30-SG,17446,NSE,,
74BR35-SG,760092,NSE,,
74BR39-SG,22986,NSE,,
74CB34-N0,24514,NSE,,
74CG30-SG,16974,NSE,,
74GA37-SG,758719,NSE,,
74GJ26-SG,20926,NSE,,
74GJ27-SG,18688,NSE,,
74GJ36-SG,759915,NSE,,
74GJ36A-SG,760885,NSE,,
74GS2035-GS,6874,NSE,,
74GS2062-GS,10981,NSE,,
74HR33-SG,16979,NSE,,
74HR37-SG,8580,NSE,,
74JK44-SG,22997,NSE,,
74KL37-SG,8713,NSE,,
74KL41-SG,18336,NSE,,
74MH31-SG,16975,NSE,,
74MH32-SG,16978,NSE,,
74MH35-SG,22992,NSE,,
74MH36-SG,22995,NSE,,
74ML27-SG,13118,NSE,,
74MP34-SG,16805,NSE,,
74MP35-SG,760882,NSE,,
74MP46-SG,759492,NSE,,
74MP47-SG,759493,NSE,,
74MZ39-SG,22985,NSE,,
74PFCL30-N0,28791,NSE,,
74PFCL35-N0,29971,NSE,,
74PY30-SG,24053,NSE,,
74RJ41-SG,18337,NSE,,
74RJ42-SG,22987,NSE,,
74TN34-SG,22990,NSE,,
74TN35-SG,760883,NSE,,
74TN42-SG,8590,NSE,,
74TN54-SG,23217,NSE,,
74TS43-SG,18412,NSE,,
74TS45-SG,16994,NSE,,
74UP33-SG,17453,NSE,,
74WB38-SG,8584,NSE,,
74WB42-SG,18283,NSE,,
74WB44-SG,22989,NSE,,
750AS30-SG,20278,NSE,,
750BOI35-N0,29685,NSE,,
750GA30-SG,20218,NSE,,
750GS2056-GS,763146,NSE,,
750IRFC35-NK,11757,NSE,,
750MZ30-SG,22016,NSE,,
750TCSL28-N0,757759,NSE,,
750TN29-SG,22107,NSE,,
750TN32-SG,763285,NSE,,
750TN36-SG,760664,NSE,,
750TN36A-SG,760631,NSE,,
750TS28-SG,22189,NSE,,
751AP41-SG,23639,NSE,,
751CG32-SG,22609,NSE,,
751HR29-SG,13122,NSE,,
751HR41-SG,758851,NSE,,
751HUDCO28-N5,29312,NSE,,
751JK40-SG,760020,NSE,,
751JK45-SG,758885,NSE,,
751JK54-SG,23338,NSE,,
751KA36-SG,760568,NSE,,
751MN35-SG,18084,NSE,,
751MP38-SG,19169,NSE,,
751MP48-SG,759332,NSE,,
751NHB31-NC,23626,NSE,,
751PN36-SG,18087,NSE,,
751PN37-SG,23585,NSE,,
751RJ34-SG,22611,NSE,,
751SIDBI28-N0,27211,NSE,,
751UK35-SG,760773,NSE,,
751UP38-SG,23353,NSE,,
751UP39-SG,760384,NSE,,
751UP40-SG,23329,NSE,,
751UP40A-SG,760082,NSE,,
752ABCL30-N0,759069,NSE,,
752AP37-SG,760441,NSE,,
752AP38-SG,8974,NSE,,
752AP39-SG,17102,NSE,,
752AP42-SG,8977,NSE,,
752AP43-SG,22624,NSE,,
752AS34-SG,22612,NSE,,
752BR31-SG,18933,NSE,,
752BR36-SG,758848,NSE,,
752BR39-SG,22619,NSE,,
752GA37-SG,761460,NSE,,
752GA39-SG,23357,NSE,,
752HP39-SG,23355,NSE,,
752HR34-SG,23632,NSE,,
752HR39-SG,758720,NSE,,
752HR41-SG,760293,NSE,,
752HR42-SG,760294,NSE,,
752KA37-SG,760514,NSE,,
752KL33-SG,758715,NSE,,
752MZ40-SG,22621,NSE,,
752PN35-SG,18083,NSE,,
752RJ34-SG,23633,NSE,,
752RJ35-SG,760620,NSE,,
752RJ36-SG,759919,NSE,,
752RJ37-SG,23637,NSE,,
752RJ39-SG,23638,NSE,,
752RJ44-SG,23333,NSE,,
752TN33-SG,19162,NSE,,
752TN55-SG,760090,NSE,,
752TS36-SG,760271,NSE,,
752TS52-SG,760089,NSE,,
752TS54-SG,759336,NSE,,
752UP39-SG,23356,NSE,,
752WB39-SG,23328,NSE,,
752WB44-SG,760387,NSE,,
75343PHF31-N0,760724,NSE,,
753AP36-SG,23634,NSE,,
753AP36A-SG,760566,NSE,,
753AP37-SG,761006,NSE,,
753AP40-SG,760083,NSE,,
753AS27-SG,10195,NSE,,
753AS29-SG,21259,NSE,,
753AS32-SG,10906,NSE,,
753BR32-SG,10923,NSE,,
753HR30-SG,10855,NSE,,
753HR33-SG,19179,NSE,,
753HR38-SG,761327,NSE,,
753ICICI34-N0,24328,NSE,,
753IRED34-NA,23006,NSE,,
753IRFC30-NJ,11754,NSE,,
753KA38-SG,760442,NSE,,
753KL50-SG,23336,NSE,,
753NTPC30E-NC,10749,NSE,,
753PHFL30-N0,756821,NSE,,
753PN36-SG,23635,NSE,,
753PN37-SG,23636,NSE,,
753RECL34-NP,23749,NSE,,
753SK36-SG,760057,NSE,,
753SK36A-SG,761324,NSE,,
753TN37-SG,760633,NSE,,
753TN53-SG,14280,NSE,,
753TS47-SG,13051,NSE,,
753TS52-SG,759335,NSE,,
753WB44-SG,23334,NSE,,
7545NIIF28-N0,761299,NSE,,
754AP29-SG,13712,NSE,,
754AP42-SG,760447,NSE,,
754AS28-SG,10646,NSE,,
754AS28A-SG,20722,NSE,,
754AS34-SG,23631,NSE,,
754BOI34-N0,24516,NSE,,
754BR33-SG,758927,NSE,,
754CG31-SG,19180,NSE,,
754CG36-SG,760665,NSE,,
754CG38-SG,759701,NSE,,
754GIL29-N0,756874,NSE,,
754GS2036-GS,9585,NSE,,
754HR40-SG,760444,NSE,,
754KA37-SG,760775,NSE,,
754KA39-SG,759703,NSE,,
754KA41-SG,13050,NSE,,
754KL55-SG,23339,NSE,,
754MH37-SG,760847,NSE,,
754MN38-SG,760443,NSE,,
754MP46-SG,760476,NSE,,
754MP48-SG,760088,NSE,,
754PN32-SG,23630,NSE,,
754PN34-SG,759911,NSE,,
754RJ33-SG,19191,NSE,,
754RJ35-SG,760510,NSE,,
754RJ36-SG,760513,NSE,,
754RJ53-SG,758665,NSE,,
754TN36-SG,760910,NSE,,
754TR40-SG,760445,NSE,,
754TS33-SG,763071,NSE,,
754TS51-SG,758664,NSE,,
754TS53-SG,758666,NSE,,
754TS55-SG,758710,NSE,,
754UK33-SG,19163,NSE,,
755AP29-SG,12661,NSE,,
755AR45-SG,760296,NSE,,
755AS32-SG,11095,NSE,,
755BR32-SG,11094,NSE,,
755BR32A-SG,13038,NSE,,
755DDL39-N0,22944,NSE,,
755GA32-SG,13124,NSE,,
755GJ30-SG,13366,NSE,,
755GJ31-SG,20724,NSE,,
755JK38-SG,13779,NSE,,
755KA35-SG,760909,NSE,,
755MH34-SG,763065,NSE,,
755MP35-SG,19165,NSE,,
755PFC27-NA,23109,NSE,,
755PGCI34-N2,23571,NSE,,
755PN32-SG,23583,NSE,,
755RECL26-N0,24805,NSE,,
755TCSL28-N0,759146,NSE,,
755TN36-SG,761564,NSE,,
755TN53-SG,14117,NSE,,
755TN54-SG,22509,NSE,,
755TPREL40-N0,756992,NSE,,
755TS30-SG,13770,NSE,,
755TS32-SG,19185,NSE,,
755TS46-SG,760087,NSE,,
756AS45-SG,760473,NSE,,
756CG37-SG,760666,NSE,,
756HP40-SG,758721,NSE,,
756HP40A-SG,760446,NSE,,
756IIFCL28-N0,29631,NSE,,
756JK48-SG,20230,NSE,,
756JK53-SG,19521,NSE,,
756KA36-SG,760911,NSE,,
756KL44-SG,760472,NSE,,
756MP39-SG,759704,NSE,,
756NIIF31-N0,761301,NSE,,
756OR38-SG,760634,NSE,,
756PY35-SG,760382,NSE,,
756RECL27-N0,24500,NSE,,
756RJ33-SG,15095,NSE,,
756RJ41-SG,759326,NSE,,
756RJ48-SG,14113,NSE,,
756SK36-SG,761458,NSE,,
756TN53-SG,14357,NSE,,
756TN53A-SG,20933,NSE,,
756TN54-SG,21548,NSE,,
756TS40-SG,11160,NSE,,
756TS48-SG,14112,NSE,,
756UP35-SG,19168,NSE,,
756WB39-SG,11159,NSE,,
756WB42-SG,11161,NSE,,
756WB42A-SG,760084,NSE,,
756WB45-SG,759328,NSE,,
757AS32-SG,13112,NSE,,
757AS36-SG,760567,NSE,,
757BOB24-N0,22234,NSE,,
757BR49-SG,759333,NSE,,
757GJ26-SG,11866,NSE,,
757GJ31-SG,13369,NSE,,
757GJ32-SG,13773,NSE,,
757GS2033-GS,10046,NSE,,
757HP31-SG,10526,NSE,,
757HP32-SG,13117,NSE,,
757HR30-SG,12664,NSE,,
757HR40-SG,760637,NSE,,
757IREDL29-NB,23155,NSE,,
757IRFC29-NP,21621,NSE,,
757JK34-SG,11096,NSE,,
757LICH29-N0,25849,NSE,,
757MH31-SG,13913,NSE,,
757MH36-SG,761561,NSE,,
757ML34-SG,760288,NSE,,
757MP43-SG,758724,NSE,,
757MP45-SG,758725,NSE,,
757NHB31-N8,21394,NSE,,
757PN37-SG,759321,NSE,,
757RJ43-SG,758723,NSE,,
757TN33-SG,13715,NSE,,
757TN38-SG,761475,NSE,,
757TN53-SG,14455,NSE,,
757TS31-SG,13772,NSE,,
757UP36-SG,760846,NSE,,
757UP38-SG,761474,NSE,,
757WB46-SG,760477,NSE,,
758ABHFL35-N0,758141,NSE,,
758AP40-SG,10911,NSE,,
758AP42-SG,10913,NSE,,
758AS33-SG,15016,NSE,,
758BR32-SG,13113,NSE,,
758BR43-SG,759327,NSE,,
758CIFL30-N0,759486,NSE,,
758GA37-SG,10912,NSE,,
758GA37A-SG,11097,NSE,,
758GJ26-SG,20367,NSE,,
758GJ32-SG,20927,NSE,,
758HR30-SG,13241,NSE,,
758JH31-SG,13368,NSE,,
758JK50-SG,19907,NSE,,
758KA40-SG,761329,NSE,,
758KL49-SG,14355,NSE,,
758KL50-SG,758728,NSE,,
758LICH35-N0,29200,NSE,,
758LICH35A-N0,30277,NSE,,
758NL33-SG,15021,NSE,,
758PN42-SG,10907,NSE,,
758RECL29-NQ,23894,NSE,,
758RJ48-SG,14354,NSE,,
758SDIL31-N0,25982,NSE,,
758TN35-SG,761559,NSE,,
758TN37-SG,760913,NSE,,
758TN54-SG,21841,NSE,,
758TN56-SG,760590,NSE,,
758TN56A-SG,760772,NSE,,
758TS41-SG,20745,NSE,,
758TS45-SG,14353,NSE,,
758TS48-SG,760757,NSE,,
758TS53-SG,760523,NSE,,
758UK38-SG,761050,NSE,,
758WB42-SG,760471,NSE,,
759AP33-SG,13717,NSE,,
759AP43-SG,760753,NSE,,
759AP44-SG,760085,NSE,,
759AP47-SG,760588,NSE,,
759AS36-SG,760632,NSE,,
759AS39-SG,760385,NSE,,
759CG30-SG,22158,NSE,,
759CG36-SG,760912,NSE,,
759CG46-SG,760587,NSE,,
759GIL30-N0,756876,NSE,,
759GS2029-GS,7130,NSE,,
759HP38-SG,14276,NSE,,
759HR35-SG,19166,NSE,,
759IRDA34-NC,23250,NSE,,
759IREDA34-N0,22820,NSE,,
759KA38-SG,13049,NSE,,
759LTFL28-N0,756025,NSE,,
759MN35-SG,18991,NSE,,
759MP38-SG,14277,NSE,,
759MP38A-SG,760570,NSE,,
759MP44-SG,760583,NSE,,
759NH27-NE,24114,NSE,,
759NHB27-ND,23913,NSE,,
759OR46-SG,760777,NSE,,
759PHFL31-N0,760863,NSE,,
759PN33-SG,15019,NSE,,
759PN39-SG,14279,NSE,,
759PY41-SG,14168,NSE,,
759RJ46-SG,19906,NSE,,
759RJ48-SG,15109,NSE,,
759RL27-NO,23534,NSE,,
759TN44-SG,21829,NSE,,
759TS37-SG,13719,NSE,,
759TS40-SG,13721,NSE,,
759TS40A-SG,14167,NSE,,
759TS46-SG,21830,NSE,,
759TS48-SG,760522,NSE,,
759UK38-SG,760635,NSE,,
759UP41-SG,760515,NSE,,
759WB37-SG,760667,NSE,,
759WB39-SG,19172,NSE,,
759WB47-SG,760521,NSE,,
75AP28-SG,12660,NSE,,
75AP32-SG,23582,NSE,,
75AP41-SG,19174,NSE,,
75AP45-SG,759329,NSE,,
75AP46-SG,759331,NSE,,
75AR45-SG,759860,NSE,,
75AS34-SG,23494,NSE,,
75BR31-SG,18080,NSE,,
75CG35-SG,760565,NSE,,
75GA33-SG,18082,NSE,,
75GA36-SG,759918,NSE,,
75GFL28-N0,757980,NSE,,
75GFL30-N0,757978,NSE,,
75GS2034-GS,6873,NSE,,
75HP36-SG,10960,NSE,,
75HP37-SG,10961,NSE,,
75HP38-SG,17101,NSE,,
75HR29-SG,13594,NSE,,
75HR30-SG,15098,NSE,,
75IREDA34-ND,24023,NSE,,
75MH44-SG,23332,NSE,,
75MN36-SG,23204,NSE,,
75MN36A-SG,23352,NSE,,
75MP36-SG,760270,NSE,,
75MP44-SG,758884,NSE,,
75SK34-SG,23200,NSE,,
75TN31-SG,23581,NSE,,
75TN37-SG,760569,NSE,,
75TN54-SG,23337,NSE,,
75TR30-SG,22137,NSE,,
75TS51-SG,759861,NSE,,
75TS52-SG,759862,NSE,,
75UK29-SG,23546,NSE,,
75UP35-SG,18085,NSE,,
75WB37-SG,760097,NSE,,
760ABCL35-N0,757723,NSE,,
760BR50-SG,760758,NSE,,
760CIT38-N0,30036,NSE,,
760GFL30-N0,757365,NSE,,
760PFC29-N0,22793,NSE,,
760PFCL35-N3,19976,NSE,,
760TOPL29-N0,760647,NSE,,
7616ABHF29-N0,763147,NSE,,
761ABCL35A-N0,759300,NSE,,
761AP41-SG,761370,NSE,,
761AP42-SG,760582,NSE,,
761AP43-SG,19552,NSE,,
761GJ32-SG,10531,NSE,,
761GS2030-GS,7142,NSE,,
761HP38-SG,20742,NSE,,
761HR32-SG,10853,NSE,,
761HR43-SG,760678,NSE,,
761JK42-SG,13135,NSE,,
761KA34-SG,761554,NSE,,
761LIC34-N0,25042,NSE,,
761MH29-SG,9435,NSE,,
761RJ32-SG,13377,NSE,,
761RJ43-SG,15105,NSE,,
761SIDBI29-N0,763254,NSE,,
761TFSIL28-N0,763528,NSE,,
761TN32-SG,10852,NSE,,
761TN32A-SG,13379,NSE,,
761TN56-SG,760789,NSE,,
761TS32-SG,14088,NSE,,
761TS42-SG,760676,NSE,,
761TS44-SG,15106,NSE,,
761TS52-SG,760682,NSE,,
761WB41-SG,760386,NSE,,
761WB45-SG,760586,NSE,,
762AP36-SG,758933,NSE,,
762AP39-SG,761328,NSE,,
762AR32-SG,13372,NSE,,
762AS32-SG,12666,NSE,,
762AS33-SG,19186,NSE,,
762AS41-SG,761371,NSE,,
762AS46-SG,760771,NSE,,
762BR31-SG,19181,NSE,,
762BR32-SG,10854,NSE,,
762GA32-SG,12678,NSE,,
762GA32A-SG,13373,NSE,,
762GJ28-SG,19480,NSE,,
762GJ29-SG,11589,NSE,,
762GS2039-GS,9538,NSE,,
762HP43-SG,19519,NSE,,
762HR31-SG,13600,NSE,,
762JK41-SG,760776,NSE,,
762KA36-SG,761566,NSE,,
762KL38-SG,20739,NSE,,
762KL44-SG,20948,NSE,,
762KL53-SG,13624,NSE,,
762MH30-SG,9695,NSE,,
762MH30A-SG,11277,NSE,,
762MN35-SG,14165,NSE,,
762MP34-SG,14163,NSE,,
762MP39-SG,761016,NSE,,
762MZ36-SG,14166,NSE,,
762MZ38-SG,760292,NSE,,
762NABAR29-N3,23254,NSE,,
762NTPC35F-ND,10751,NSE,,
762PN32-SG,12673,NSE,,
762PN33-SG,760617,NSE,,
762PN38-SG,15100,NSE,,
762PY35-SG,14164,NSE,,
762RJ43-SG,19518,NSE,,
762TCL30-N0,755990,NSE,,
762TN33-SG,13602,NSE,,
762TN34-SG,22499,NSE,,
